,Borrower_ID,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken,EMI_to_Income_Ratio,Collateral_Coverage,Default_Severity,Borrower_Segment,Segment_Name,High_Risk_Flag,Predicted_Risk_Score,Predicted_High_Risk,Recommend_Recovery_Strategy
213,BRW_62,62,Male,Salaried,106155,2,LN_62,345064,72,6.49,Business,369481.239665662,129620.219945224,1800.28,Delayed,0,0,Fully Recovered,1,Legal Notice,No,0.016958975083604163,1.0707614809590742,0,2,"Moderate Income, Medium Risk",0,,,
214,BRW_48,22,Female,Self-Employed,94671,1,LN_48,752495,48,8.12,Business,883087.932310981,536036.782490806,11167.43,On-Time,1,97,Fully Recovered,1,Legal Notice,No,0.1179604102629105,1.173546578131391,97,2,"Moderate Income, Medium Risk",0,,,
215,BRW_33,36,Female,Self-Employed,123856,0,LN_33,188286,60,9.51,Personal,0.0,177563.507751087,2959.39,On-Time,0,0,Partially Recovered,1,Calls,No,0.02389379602118589,0.0,0,3,"High Loan, Higher Default Risk",1,,,
216,BRW_268,44,Male,Self-Employed,246513,0,LN_268,1448949,72,9.36,Personal,0.0,1023876.74457077,14220.51,On-Time,0,0,Fully Recovered,1,Legal Notice,No,0.05768665344221197,0.0,0,3,"High Loan, Higher Default Risk",1,,,
217,BRW_328,44,Female,Salaried,214648,2,LN_328,1158848,72,6.63,Personal,0.0,659843.283142931,9164.49,On-Time,0,0,Fully Recovered,0,Settlement Offer,No,0.04269543624911483,0.0,0,3,"High Loan, Higher Default Risk",1,,,
218,BRW_201,52,Male,Self-Employed,40537,1,LN_201,343946,24,17.59,Personal,0.0,326675.767802411,13611.49,On-Time,1,152,Written Off,6,Calls,Yes,0.3357794114019291,0.0,152,3,"High Loan, Higher Default Risk",1,,,
219,BRW_447,53,Female,Self-Employed,208783,1,LN_447,681525,48,12.99,Personal,0.0,266265.489444404,5547.2,On-Time,0,0,Fully Recovered,0,Calls,No,0.02656921301063784,0.0,0,3,"High Loan, Higher Default Risk",1,,,
220,BRW_28,64,Male,Self-Employed,188312,3,LN_28,1950466,36,16.87,Auto,1786356.40322966,1059348.93942704,29426.36,On-Time,1,151,Fully Recovered,1,Legal Notice,No,0.15626385997705936,0.9158613394079466,151,1,"High Income, Low Default Risk",0,,,
221,BRW_425,25,Male,Salaried,40592,2,LN_425,1580952,48,13.23,Personal,0.0,417144.960958824,8690.52,On-Time,0,0,Partially Recovered,2,Debt Collectors,No,0.21409440283799763,0.0,0,3,"High Loan, Higher Default Risk",1,,,
222,BRW_231,46,Male,Self-Employed,179246,1,LN_231,1940641,36,12.27,Home,1194577.82367988,569849.938633716,15829.16,Delayed,1,177,Fully Recovered,1,Legal Notice,No,0.08830969728752663,0.6155583766806328,177,2,"Moderate Income, Medium Risk",0,,,
223,BRW_261,29,Male,Business Owner,200763,3,LN_261,859057,48,15.36,Business,782776.232366814,309534.9994821,6448.65,On-Time,1,59,Fully Recovered,0,Legal Notice,No,0.03212070949328312,0.9112040672118544,59,2,"Moderate Income, Medium Risk",0,,,
224,BRW_289,53,Female,Salaried,115102,0,LN_289,818917,72,9.73,Home,800689.648924729,773867.784267326,10748.16,On-Time,0,0,Fully Recovered,1,Legal Notice,No,0.09337943736859482,0.9777421263995362,0,2,"Moderate Income, Medium Risk",0,,,
225,BRW_163,40,Male,Self-Employed,44165,1,LN_163,77798,60,9.05,Home,40320.7638743493,15712.8343606788,261.88,On-Time,1,119,Fully Recovered,3,Calls,No,0.005929582248386731,0.5182750697235058,119,2,"Moderate Income, Medium Risk",0,,,
226,BRW_426,42,Male,Business Owner,43982,2,LN_426,748876,36,15.47,Auto,525159.620602991,420551.231490691,11681.98,On-Time,0,0,Fully Recovered,1,Settlement Offer,No,0.26560820335591834,0.7012637881344721,0,2,"Moderate Income, Medium Risk",0,,,
227,BRW_139,52,Male,Salaried,34508,0,LN_139,940023,12,5.99,Home,771499.929656423,426709.656906678,35559.14,Delayed,3,17,Partially Recovered,1,Calls,No,1.0304607627216877,0.8207245244599579,51,1,"High Income, Low Default Risk",0,,,
228,BRW_63,24,Male,Salaried,15281,1,LN_63,301514,60,17.24,Home,295093.216544617,102084.546529454,1701.41,On-Time,1,4,Written Off,7,Debt Collectors,No,0.11134153523984033,0.9787048579655241,4,2,"Moderate Income, Medium Risk",0,,,
229,BRW_136,46,Male,Salaried,177962,2,LN_136,237256,60,13.95,Personal,0.0,225250.917631732,3754.18,Delayed,1,94,Fully Recovered,1,Legal Notice,No,0.021095402389274112,0.0,94,3,"High Loan, Higher Default Risk",1,,,
230,BRW_129,46,Female,Business Owner,240867,3,LN_129,1537606,36,6.5,Personal,0.0,798983.0588772,22193.97,Missed,0,0,Partially Recovered,5,Calls,No,0.09214201198171605,0.0,0,3,"High Loan, Higher Default Risk",1,,,
231,BRW_477,32,Female,Salaried,99416,0,LN_477,1255046,48,15.6,Home,1382287.6723814,572145.906555154,11919.71,Delayed,1,162,Fully Recovered,2,Legal Notice,No,0.11989730023336283,1.1013840706885643,162,2,"Moderate Income, Medium Risk",0,,,
232,BRW_9,43,Male,Self-Employed,159832,3,LN_9,258859,72,9.13,Home,387116.943602344,168733.801500595,2343.53,On-Time,3,124,Fully Recovered,3,Settlement Offer,No,0.014662458080985036,1.4954741523468145,372,2,"Moderate Income, Medium Risk",0,,,
233,BRW_327,57,Male,Salaried,211553,2,LN_327,243984,48,10.3,Personal,0.0,179341.360070242,3736.28,On-Time,1,29,Fully Recovered,1,Calls,No,0.017661200739294645,0.0,29,3,"High Loan, Higher Default Risk",1,,,
234,BRW_464,36,Female,Business Owner,24715,0,LN_464,1892360,60,10.99,Business,1512434.67565916,1516591.52636183,25276.53,Missed,4,147,Fully Recovered,2,Debt Collectors,No,1.0227202103985433,0.7992320043010631,588,1,"High Income, Low Default Risk",0,,,
235,BRW_65,38,Female,Self-Employed,226968,3,LN_65,192180,60,11.01,Personal,0.0,52577.2793016931,876.29,On-Time,1,13,Partially Recovered,7,Debt Collectors,No,0.0038608526312079233,0.0,13,3,"High Loan, Higher Default Risk",1,,,
236,BRW_301,42,Male,Salaried,234861,1,LN_301,1620234,48,7.12,Home,2018354.11718565,483868.832377562,10080.6,On-Time,0,0,Fully Recovered,1,Debt Collectors,No,0.04292155785762643,1.2457176662047889,0,2,"Moderate Income, Medium Risk",0,,,
237,BRW_15,44,Male,Business Owner,136750,0,LN_15,896574,36,8.8,Auto,677486.364880482,638903.237117243,17747.31,Delayed,0,0,Written Off,9,Legal Notice,No,0.12977923217550275,0.755639093795361,0,2,"Moderate Income, Medium Risk",0,,,
238,BRW_157,62,Female,Salaried,231222,3,LN_157,313625,36,5.22,Personal,0.0,113231.052503589,3145.31,On-Time,1,69,Fully Recovered,2,Legal Notice,No,0.013602987604985685,0.0,69,3,"High Loan, Higher Default Risk",1,,,
239,BRW_41,59,Female,Salaried,217724,1,LN_41,1637952,36,17.89,Home,1491698.02990777,446444.44867214,12401.23,On-Time,0,0,Fully Recovered,2,Debt Collectors,No,0.056958488728849364,0.910709245391666,0,2,"Moderate Income, Medium Risk",0,,,
240,BRW_380,43,Male,Self-Employed,127356,3,LN_380,1947951,72,7.54,Auto,2036563.95425726,1290896.438374,17929.12,Missed,11,40,Partially Recovered,5,Debt Collectors,No,0.1407795470963284,1.045490340494838,440,0,"Moderate Income, High Loan Burden",1,,,
241,BRW_469,40,Male,Self-Employed,20782,3,LN_469,1795030,60,8.75,Home,2326898.57985006,183878.089154986,3064.63,On-Time,0,0,Fully Recovered,0,Legal Notice,No,0.14746559522663844,1.2963006634151295,0,2,"Moderate Income, Medium Risk",0,,,
242,BRW_404,62,Male,Self-Employed,180575,1,LN_404,535001,60,13.48,Personal,0.0,195746.076364911,3262.43,Delayed,0,0,Partially Recovered,1,Legal Notice,No,0.01806689741104804,0.0,0,3,"High Loan, Higher Default Risk",1,,,
243,BRW_217,54,Male,Salaried,68551,1,LN_217,882595,12,13.55,Home,1204435.34491061,117965.257074867,9830.44,On-Time,3,142,Partially Recovered,10,Debt Collectors,No,0.14340330556811717,1.3646523546027454,426,2,"Moderate Income, Medium Risk",0,,,
244,BRW_280,45,Female,Salaried,63368,1,LN_280,1210117,12,10.46,Home,1637199.21685095,938200.924698626,78183.41,On-Time,2,152,Partially Recovered,3,Calls,No,1.2337995518242646,1.3529263838545775,304,1,"High Income, Low Default Risk",0,,,
245,BRW_435,34,Male,Self-Employed,166175,3,LN_435,1977716,72,6.66,Personal,0.0,1372523.24560504,19062.82,On-Time,3,176,Fully Recovered,3,Legal Notice,No,0.11471533022416128,0.0,528,0,"Moderate Income, High Loan Burden",1,,,
246,BRW_431,36,Male,Salaried,139982,1,LN_431,1970955,36,5.32,Auto,993040.341124328,1744823.30549206,48467.31,On-Time,3,73,Partially Recovered,10,Settlement Offer,No,0.34623958794702175,0.503837145507801,219,1,"High Income, Low Default Risk",0,,,
247,BRW_338,38,Female,Self-Employed,92231,2,LN_338,651160,60,9.05,Home,955735.417818722,613551.290523924,10225.85,On-Time,2,38,Partially Recovered,1,Debt Collectors,No,0.11087215795123115,1.4677428248337152,76,2,"Moderate Income, Medium Risk",0,,,
248,BRW_237,61,Male,Self-Employed,54310,2,LN_237,564265,12,7.74,Home,290247.328122598,214012.400222982,17834.37,Missed,11,94,Written Off,10,Settlement Offer,Yes,0.32838096114895965,0.5143812359841529,1034,0,"Moderate Income, High Loan Burden",1,,,
249,BRW_208,52,Male,Business Owner,181703,3,LN_208,1874964,48,9.12,Business,2520541.97495061,1794126.9642652,37377.65,Delayed,3,48,Fully Recovered,2,Calls,No,0.20570739063196536,1.3443148641523839,144,1,"High Income, Low Default Risk",0,,,
250,BRW_213,37,Male,Salaried,150832,0,LN_213,451062,48,15.15,Home,234894.1594859,174161.446165372,3628.36,On-Time,0,0,Fully Recovered,3,Calls,No,0.024055638060888937,0.5207580321239652,0,2,"Moderate Income, Medium Risk",0,,,
251,BRW_296,27,Female,Salaried,103204,2,LN_296,423216,60,6.72,Auto,479615.119132328,204909.547031408,3415.16,On-Time,1,70,Fully Recovered,1,Settlement Offer,No,0.03309135304833146,1.13326320160941,70,2,"Moderate Income, Medium Risk",0,,,
252,BRW_458,52,Male,Salaried,19895,2,LN_458,205489,72,16.74,Personal,0.0,29410.0955232787,408.47,On-Time,1,172,Partially Recovered,1,Settlement Offer,No,0.02053128926866047,0.0,172,3,"High Loan, Higher Default Risk",1,,,
253,BRW_252,27,Female,Salaried,108747,2,LN_252,1619192,48,5.85,Personal,0.0,1114373.42242559,23216.11,On-Time,0,0,Partially Recovered,3,Debt Collectors,No,0.21348736057086634,0.0,0,3,"High Loan, Higher Default Risk",1,,,
254,BRW_489,22,Male,Self-Employed,80450,0,LN_489,1723200,60,6.79,Auto,1928612.87955784,1533515.24630053,25558.59,Delayed,1,84,Fully Recovered,0,Legal Notice,No,0.3176953387197017,1.1192043172921542,84,1,"High Income, Low Default Risk",0,,,
255,BRW_487,32,Female,Self-Employed,98362,0,LN_487,1386220,72,10.07,Home,1501860.57809374,413205.926220445,5738.97,On-Time,3,41,Partially Recovered,8,Legal Notice,No,0.058345397612899294,1.0834215190184386,123,2,"Moderate Income, Medium Risk",0,,,
256,BRW_304,58,Female,Salaried,198321,2,LN_304,101707,12,8.37,Personal,0.0,85477.8814531827,7123.16,Missed,0,0,Fully Recovered,0,Calls,No,0.035917325951361684,0.0,0,3,"High Loan, Higher Default Risk",1,,,
257,BRW_351,22,Female,Salaried,233008,1,LN_351,1511666,24,5.45,Personal,0.0,814282.582924867,33928.44,Missed,4,158,Partially Recovered,8,Calls,No,0.14561062281123396,0.0,632,0,"Moderate Income, High Loan Burden",1,,,
258,BRW_270,44,Female,Salaried,245662,2,LN_270,1713129,72,8.05,Personal,0.0,693903.411643121,9637.55,On-Time,3,47,Fully Recovered,3,Settlement Offer,No,0.039230935187371266,0.0,141,3,"High Loan, Higher Default Risk",1,,,
259,BRW_202,53,Male,Salaried,247365,1,LN_202,1707888,24,8.41,Home,2551215.72614068,1700987.91252841,70874.5,On-Time,3,179,Fully Recovered,1,Legal Notice,No,0.2865178986517899,1.4937839753781745,537,1,"High Income, Low Default Risk",0,,,
260,BRW_162,64,Male,Salaried,247549,3,LN_162,175355,48,17.18,Personal,0.0,83683.3614823579,1743.4,Delayed,1,123,Fully Recovered,1,Calls,No,0.0070426461023878105,0.0,123,3,"High Loan, Higher Default Risk",1,,,
261,BRW_44,45,Female,Salaried,238536,3,LN_44,1798982,36,17.21,Home,2509681.71957683,515038.186479534,14306.62,On-Time,1,12,Partially Recovered,7,Debt Collectors,No,0.05997677499413087,1.3950566039998344,12,2,"Moderate Income, Medium Risk",0,,,
262,BRW_218,26,Female,Salaried,157628,2,LN_218,446981,60,5.1,Business,276529.540118444,247997.900946449,4133.3,Delayed,3,61,Fully Recovered,3,Calls,No,0.026221864135813434,0.6186606144745392,183,2,"Moderate Income, Medium Risk",0,,,
263,BRW_402,36,Male,Salaried,140703,0,LN_402,1419391,60,9.21,Personal,0.0,488977.037419465,8149.62,On-Time,2,116,Written Off,7,Calls,No,0.0579207266369587,0.0,232,3,"High Loan, Higher Default Risk",1,,,
264,BRW_191,59,Male,Self-Employed,229432,2,LN_191,197595,60,8.74,Personal,0.0,170025.314242514,2833.76,Delayed,0,0,Partially Recovered,10,Debt Collectors,No,0.012351197740506992,0.0,0,3,"High Loan, Higher Default Risk",1,,,
265,BRW_310,41,Male,Salaried,46401,2,LN_310,1927145,24,8.74,Home,2744395.14008901,1259501.3534966,52479.22,On-Time,3,3,Written Off,3,Legal Notice,Yes,1.1309932975582424,1.424072988845681,9,1,"High Income, Low Default Risk",0,,,
266,BRW_260,52,Female,Salaried,129793,2,LN_260,1144409,36,10.75,Home,1321478.08134975,351731.78923367,9770.33,On-Time,2,64,Partially Recovered,10,Settlement Offer,No,0.07527624756342792,1.154725348498439,128,2,"Moderate Income, Medium Risk",0,,,
267,BRW_106,48,Male,Salaried,136863,1,LN_106,1395718,36,6.28,Personal,0.0,1222984.86108699,33971.8,Missed,8,173,Partially Recovered,8,Debt Collectors,No,0.24821756062631978,0.0,1384,0,"Moderate Income, High Loan Burden",1,,,
268,BRW_54,55,Female,Salaried,229266,1,LN_54,365018,24,7.46,Home,423712.357710717,82673.8084100094,3444.74,On-Time,2,83,Fully Recovered,3,Settlement Offer,No,0.015025080038034423,1.1607985296909111,166,2,"Moderate Income, Medium Risk",0,,,
269,BRW_390,53,Male,Self-Employed,140926,0,LN_390,202353,24,6.76,Personal,0.0,156586.544886839,6524.44,Delayed,2,104,Written Off,6,Legal Notice,No,0.04629692178874019,0.0,208,3,"High Loan, Higher Default Risk",1,,,
270,BRW_2,49,Female,Salaried,60893,0,LN_2,1044620,12,13.47,Auto,1180032.36168975,665204.153912951,55433.68,On-Time,0,0,Fully Recovered,2,Settlement Offer,No,0.9103456883385611,1.1296283449385902,0,1,"High Income, Low Default Risk",0,,,
271,BRW_442,46,Female,Self-Employed,117747,0,LN_442,1615116,36,15.2,Personal,0.0,1033088.81542798,28696.91,Delayed,3,128,Partially Recovered,5,Calls,No,0.2437166976653333,0.0,384,3,"High Loan, Higher Default Risk",1,,,
272,BRW_483,63,Male,Salaried,51035,2,LN_483,903605,48,9.99,Auto,854770.160322949,641044.919848418,13355.1,On-Time,3,85,Partially Recovered,2,Debt Collectors,No,0.2616851180562359,0.9459555450921022,255,2,"Moderate Income, Medium Risk",0,,,
273,BRW_50,48,Female,Salaried,98310,0,LN_50,1588814,24,8.55,Auto,1234301.88370848,1342401.14322909,55933.38,On-Time,0,0,Fully Recovered,1,Settlement Offer,No,0.5689490387549587,0.776869969492011,0,1,"High Income, Low Default Risk",0,,,
274,BRW_420,45,Female,Salaried,207035,2,LN_420,1995325,36,11.28,Home,1159191.51351504,536251.597810837,14895.88,Delayed,1,68,Fully Recovered,2,Calls,No,0.0719486077233318,0.5809537361156905,68,2,"Moderate Income, Medium Risk",0,,,
275,BRW_81,44,Female,Salaried,249746,3,LN_81,1976126,60,7.25,Home,2719529.7373129,1480156.1607327,24669.27,Missed,10,61,Fully Recovered,3,Debt Collectors,No,0.09877743787688291,1.3761924782695536,610,0,"Moderate Income, High Loan Burden",1,,,
276,BRW_206,64,Male,Self-Employed,240049,0,LN_206,1704802,72,11.04,Personal,0.0,1470464.12617894,20423.11,On-Time,1,132,Fully Recovered,2,Debt Collectors,No,0.08507892138688351,0.0,132,3,"High Loan, Higher Default Risk",1,,,
277,BRW_35,64,Male,Self-Employed,86635,2,LN_35,1225055,48,15.33,Personal,0.0,670752.524033829,13974.01,On-Time,2,21,Partially Recovered,1,Settlement Offer,No,0.16129751255266347,0.0,42,3,"High Loan, Higher Default Risk",1,,,
278,BRW_264,39,Male,Salaried,27289,3,LN_264,1464657,36,9.43,Home,1320384.78579712,302326.520282761,8397.96,On-Time,1,80,Fully Recovered,3,Debt Collectors,No,0.30774158085675546,0.9014976105648763,80,2,"Moderate Income, Medium Risk",0,,,
279,BRW_428,23,Female,Self-Employed,247041,3,LN_428,1106600,48,15.48,Home,1538435.8456792,189941.880379916,3957.12,Delayed,3,152,Fully Recovered,3,Debt Collectors,No,0.016018069875040983,1.390236621795771,456,2,"Moderate Income, Medium Risk",0,,,
280,BRW_367,56,Male,Self-Employed,175443,1,LN_367,94816,12,13.65,Personal,0.0,47673.1690243627,3972.76,On-Time,1,15,Fully Recovered,2,Settlement Offer,No,0.02264416363149285,0.0,15,3,"High Loan, Higher Default Risk",1,,,
281,BRW_92,21,Female,Business Owner,83785,2,LN_92,396184,60,5.59,Personal,0.0,131426.545616073,2190.44,On-Time,2,42,Fully Recovered,0,Settlement Offer,No,0.026143581786716,0.0,84,3,"High Loan, Higher Default Risk",1,,,
282,BRW_340,62,Female,Salaried,31014,0,LN_340,314237,24,6.44,Home,363812.720743432,113511.704192253,4729.65,Delayed,1,144,Fully Recovered,3,Debt Collectors,No,0.152500483652544,1.1577653832726,144,2,"Moderate Income, Medium Risk",0,,,
283,BRW_474,53,Female,Salaried,45682,0,LN_474,343851,60,12.21,Personal,0.0,186670.796865802,3111.18,On-Time,2,149,Fully Recovered,1,Settlement Offer,No,0.06810516177050041,0.0,298,3,"High Loan, Higher Default Risk",1,,,
284,BRW_53,28,Female,Salaried,146691,1,LN_53,1304352,24,16.87,Business,1866298.24386151,270256.36345548,11260.68,On-Time,3,116,Written Off,4,Settlement Offer,Yes,0.07676462768677016,1.4308240749901178,348,2,"Moderate Income, Medium Risk",0,,,
285,BRW_346,42,Male,Self-Employed,72993,0,LN_346,1955829,48,6.37,Home,2006841.94591379,1932395.92026718,40258.25,On-Time,3,30,Fully Recovered,1,Legal Notice,No,0.5515357637033688,1.0260825184174025,90,1,"High Income, Low Default Risk",0,,,
286,BRW_265,36,Male,Self-Employed,191048,2,LN_265,1563083,48,15.46,Auto,2021267.23450491,1498294.29012237,31214.46,On-Time,2,30,Fully Recovered,2,Debt Collectors,No,0.16338543193333613,1.2931285379630575,60,1,"High Income, Low Default Risk",0,,,
287,BRW_242,60,Female,Salaried,125350,3,LN_242,453777,60,9.97,Business,501843.871176491,420501.279606358,7008.35,On-Time,3,141,Partially Recovered,10,Calls,No,0.055910251296370166,1.1059261954142476,423,2,"Moderate Income, Medium Risk",0,,,
288,BRW_14,60,Male,Business Owner,158660,1,LN_14,95475,48,10.44,Personal,0.0,62675.682610002,1305.74,Missed,3,99,Fully Recovered,2,Debt Collectors,No,0.008229799571410564,0.0,297,3,"High Loan, Higher Default Risk",1,,,
289,BRW_316,39,Female,Self-Employed,125641,1,LN_316,939493,48,14.46,Personal,0.0,102018.622062869,2125.39,On-Time,0,0,Partially Recovered,0,Legal Notice,No,0.016916372840076088,0.0,0,3,"High Loan, Higher Default Risk",1,,,
290,BRW_89,27,Male,Self-Employed,71503,1,LN_89,1898058,24,12.59,Home,1087594.05353188,422760.71191119,17615.03,On-Time,2,179,Fully Recovered,3,Debt Collectors,No,0.2463537194243598,0.5730035928996269,358,2,"Moderate Income, Medium Risk",0,,,
291,BRW_388,63,Male,Salaried,249565,1,LN_388,1332116,72,6.21,Business,1390693.28511249,773594.03191175,10744.36,On-Time,2,0,Partially Recovered,10,Settlement Offer,No,0.04305235109089817,1.0439731112849706,0,2,"Moderate Income, Medium Risk",0,,,
292,BRW_274,58,Male,Business Owner,175806,2,LN_274,1061930,24,8.44,Personal,0.0,665582.83482175,27732.62,On-Time,2,55,Fully Recovered,2,Settlement Offer,No,0.15774558319966325,0.0,110,3,"High Loan, Higher Default Risk",1,,,
293,BRW_167,45,Male,Self-Employed,211037,1,LN_167,1509058,36,9.32,Personal,0.0,237664.246671769,6601.78,Delayed,1,111,Partially Recovered,6,Legal Notice,No,0.031282571302662564,0.0,111,3,"High Loan, Higher Default Risk",1,,,
294,BRW_329,49,Male,Salaried,142556,0,LN_329,1594492,60,7.23,Personal,0.0,338323.595514648,5638.73,Delayed,2,16,Fully Recovered,2,Legal Notice,No,0.0395544908667471,0.0,32,3,"High Loan, Higher Default Risk",1,,,
295,BRW_493,46,Female,Salaried,210684,1,LN_493,885825,60,10.26,Personal,0.0,694748.472052788,11579.14,Delayed,3,126,Fully Recovered,0,Settlement Offer,No,0.05495975014713979,0.0,378,3,"High Loan, Higher Default Risk",1,,,
296,BRW_135,35,Male,Salaried,116376,3,LN_135,644821,60,6.79,Personal,0.0,382228.026565705,6370.47,Missed,0,0,Written Off,6,Debt Collectors,No,0.05474041039389565,0.0,0,3,"High Loan, Higher Default Risk",1,,,
297,BRW_307,47,Male,Salaried,142959,2,LN_307,1138963,48,7.51,Personal,0.0,629248.779837633,13109.35,On-Time,1,163,Partially Recovered,2,Calls,No,0.0917000678516218,0.0,163,3,"High Loan, Higher Default Risk",1,,,
298,BRW_481,60,Male,Salaried,188757,0,LN_481,1718849,60,12.19,Personal,0.0,650931.525398352,10848.86,On-Time,1,89,Partially Recovered,6,Settlement Offer,No,0.05747527244022738,0.0,89,3,"High Loan, Higher Default Risk",1,,,
299,BRW_320,64,Female,Self-Employed,153299,1,LN_320,1460295,60,7.81,Personal,0.0,155416.091666183,2590.27,Missed,2,87,Fully Recovered,0,Settlement Offer,No,0.01689684864219597,0.0,174,3,"High Loan, Higher Default Risk",1,,,
300,BRW_244,31,Female,Salaried,224684,2,LN_244,145556,24,10.91,Business,200636.699361372,58940.2413554438,2455.84,On-Time,0,0,Fully Recovered,0,Debt Collectors,No,0.010930195296505315,1.3784158630449588,0,2,"Moderate Income, Medium Risk",0,,,
301,BRW_55,34,Female,Business Owner,196180,0,LN_55,119087,36,5.07,Auto,148425.616804211,42612.4682061103,1183.68,Delayed,3,86,Partially Recovered,5,Debt Collectors,No,0.00603364257314711,1.2463628843132415,258,2,"Moderate Income, Medium Risk",0,,,
302,BRW_364,44,Male,Salaried,70754,3,LN_364,773858,12,10.65,Personal,0.0,486651.66014719504,40554.31,Missed,0,0,Fully Recovered,3,Debt Collectors,No,0.5731733894903468,0.0,0,3,"High Loan, Higher Default Risk",1,,,
303,BRW_51,27,Female,Salaried,213350,1,LN_51,128077,24,9.44,Auto,69938.1190071966,98091.7464647499,4087.16,On-Time,1,54,Fully Recovered,1,Settlement Offer,No,0.01915706585423014,0.5460630636819772,54,2,"Moderate Income, Medium Risk",0,,,
304,BRW_457,39,Male,Salaried,106878,0,LN_457,1958241,72,13.9,Home,2201534.30505876,1512873.94477221,21012.14,Delayed,3,58,Partially Recovered,8,Debt Collectors,No,0.19659930013660434,1.1242407369975198,174,1,"High Income, Low Default Risk",0,,,
305,BRW_175,59,Male,Salaried,18712,2,LN_175,1385055,48,14.01,Personal,0.0,802700.777059189,16722.93,On-Time,1,22,Partially Recovered,0,Legal Notice,No,0.893700833689611,0.0,22,3,"High Loan, Higher Default Risk",1,,,
306,BRW_446,56,Female,Salaried,237724,2,LN_446,1693707,60,15.89,Personal,0.0,1445925.51720602,24098.76,On-Time,3,20,Fully Recovered,1,Debt Collectors,No,0.1013728525516986,0.0,60,3,"High Loan, Higher Default Risk",1,,,
307,BRW_190,32,Female,Salaried,118896,0,LN_190,1851498,36,7.82,Auto,2421510.6272526,712074.300296185,19779.84,Delayed,3,46,Fully Recovered,0,Legal Notice,No,0.1663625353249899,1.3078656456839814,138,1,"High Income, Low Default Risk",0,,,
308,BRW_497,30,Female,Salaried,243590,3,LN_497,1408126,60,11.03,Personal,0.0,317374.046898762,5289.57,Delayed,2,102,Partially Recovered,9,Settlement Offer,No,0.0217150539841537,0.0,204,3,"High Loan, Higher Default Risk",1,,,
309,BRW_188,44,Male,Salaried,50643,2,LN_188,634010,60,11.99,Personal,0.0,473802.632616362,7896.71,On-Time,3,126,Fully Recovered,1,Legal Notice,No,0.15592895365598405,0.0,378,3,"High Loan, Higher Default Risk",1,,,
310,BRW_170,21,Male,Business Owner,111652,1,LN_170,439959,48,7.91,Home,656370.078759863,248037.739684336,5167.45,Delayed,2,151,Partially Recovered,4,Calls,No,0.04628175043886361,1.491889195947493,302,2,"Moderate Income, Medium Risk",0,,,
311,BRW_59,24,Female,Salaried,212576,2,LN_59,1691232,72,8.55,Personal,0.0,1241198.1825692,17238.86,On-Time,2,64,Partially Recovered,4,Calls,No,0.08109504365497516,0.0,128,3,"High Loan, Higher Default Risk",1,,,
312,BRW_49,40,Male,Self-Employed,131891,0,LN_49,1463562,48,14.23,Business,932818.431653405,507429.133120761,10571.44,On-Time,2,83,Fully Recovered,3,Settlement Offer,No,0.08015285349265681,0.6373617459686743,166,2,"Moderate Income, Medium Risk",0,,,
313,BRW_345,52,Female,Business Owner,106658,3,LN_345,1958911,36,12.09,Auto,2128379.87950385,1592190.57855563,44227.52,On-Time,0,0,Fully Recovered,0,Calls,No,0.4146666916686981,1.0865117810374487,0,1,"High Income, Low Default Risk",0,,,
314,BRW_236,27,Male,Self-Employed,102163,1,LN_236,1124567,12,8.04,Home,1127339.78835676,350897.972365189,29241.5,Missed,9,148,Fully Recovered,1,Settlement Offer,No,0.28622397541184186,1.002465649762762,1332,0,"Moderate Income, High Loan Burden",1,,,
315,BRW_253,36,Female,Salaried,238725,2,LN_253,1506048,60,16.53,Personal,0.0,521981.030818769,8699.68,Delayed,1,90,Fully Recovered,1,Calls,No,0.036442266205885435,0.0,90,3,"High Loan, Higher Default Risk",1,,,
316,BRW_22,58,Male,Self-Employed,91367,3,LN_22,242029,36,7.5,Personal,0.0,96882.9505292638,2691.19,Delayed,1,119,Written Off,4,Legal Notice,No,0.029454726542405902,0.0,119,3,"High Loan, Higher Default Risk",1,,,
317,BRW_314,53,Female,Salaried,142834,1,LN_314,1769374,60,16.32,Personal,0.0,1726793.65148607,28779.89,Delayed,0,0,Partially Recovered,2,Calls,No,0.20149187168321267,0.0,0,3,"High Loan, Higher Default Risk",1,,,
318,BRW_460,25,Male,Salaried,130700,3,LN_460,1728997,72,6.66,Auto,1193590.55892841,1279533.99206972,17771.31,Delayed,3,150,Fully Recovered,3,Debt Collectors,No,0.13597023718439175,0.6903369750950464,450,0,"Moderate Income, High Loan Burden",1,,,
319,BRW_161,64,Male,Self-Employed,129044,3,LN_161,984339,72,12.82,Auto,612140.246903985,183162.48037496,2543.92,On-Time,0,0,Fully Recovered,2,Legal Notice,No,0.019713586063668208,0.6218795017813833,0,3,"High Loan, Higher Default Risk",1,,,
320,BRW_277,55,Male,Salaried,18654,1,LN_277,1129525,12,5.47,Auto,1659967.94339092,246183.099963295,20515.26,On-Time,0,0,Fully Recovered,0,Debt Collectors,No,1.0997780636860726,1.469615938904336,0,1,"High Income, Low Default Risk",0,,,
